launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
1.000000, 702705.460134, 4309970.519293, 1.576596, 702826.258828, 4309972.627842, 0.576596, 120.817095
4.000000, 702702.865366, 4309981.112067, 4.576596, 702823.664456, 4309983.220623, 0.576596, 120.817491
8.000000, 702645.446959, 4309959.603471, 8.301969, 702704.740216, 4309960.638438, 0.301969, 59.302289
13.000000, 702649.019744, 4309948.980727, 13.596980, 702778.693768, 4309951.244195, 0.596980, 129.693777
18.000000, 702653.226350, 4309945.483491, 18.333582, 702713.610715, 4309946.537504, 0.333582, 60.393563
29.000000, 702665.294214, 4310021.469005, 29.349042, 702716.736121, 4310022.366927, 0.349042, 51.449743
29.000000, 702825.763722, 4309963.364640, 29.316253, 702887.354654, 4309964.439714, 0.316253, 61.600314
33.000000, 702836.092735, 4309961.931621, 33.584202, 702967.278358, 4309964.221475, 0.584202, 131.205605
34.000000, 702668.692558, 4310010.559680, 34.349042, 702720.035306, 4310011.455871, 0.349042, 51.350570
34.000000, 702827.990301, 4309995.191064, 34.540819, 702943.597378, 4309997.208993, 0.540819, 115.624687
34.000000, 702888.344401, 4309963.110470, 34.311484, 702940.391628, 4309964.018958, 0.311484, 52.055155
39.000000, 702941.138363, 4309965.433239, 39.344017, 703003.052973, 4309966.513963, 0.344017, 61.924041
40.000000, 702942.392423, 4309964.330364, 40.518753, 703059.480156, 4309966.374138, 0.518753, 117.105568
43.000000, 702891.208490, 4309960.578309, 43.562510, 703008.211608, 4309962.620606, 0.562510, 117.020941
47.000000, 702896.531111, 4309964.765683, 47.316253, 702948.935302, 4309965.680401, 0.316253, 52.412173
49.000000, 702950.519202, 4309998.055775, 49.525983, 703042.491691, 4309999.661161, 0.525983, 91.986500
51.000000, 702680.406950, 4309962.295234, 51.613861, 702800.236920, 4309964.386874, 0.613861, 119.848223
51.000000, 702841.734393, 4309953.379688, 51.333582, 702917.103159, 4309954.695254, 0.333582, 75.380247
53.000000, 702952.096095, 4309995.331601, 53.333582, 703013.656449, 4309996.406141, 0.333582, 61.569731
56.000000, 703067.193502, 4309966.988776, 56.314875, 703120.443628, 4309967.918261, 0.314875, 53.258237
58.000000, 702953.990044, 4309965.384932, 58.333582, 703028.993448, 4309966.694121, 0.333582, 75.014829
60.000000, 702860.939424, 4309971.912754, 60.333582, 702922.275062, 4309972.983371, 0.333582, 61.344981
60.000000, 702851.344190, 4309999.471523, 60.350493, 702922.215765, 4310000.708591, 0.350493, 70.882371
60.000000, 702844.264282, 4310006.017889, 60.540819, 702963.160534, 4310008.093231, 0.540819, 118.914362
61.000000, 703030.267175, 4309966.724054, 61.525983, 703143.599131, 4309968.702271, 0.525983, 113.349219
61.000000, 702964.126110, 4310008.378640, 61.525983, 703055.223909, 4310009.968758, 0.525983, 91.111676
62.000000, 702685.913612, 4309937.594115, 62.613861, 702818.829588, 4309939.914172, 0.613861, 132.936223
65.000000, 702986.489396, 4309965.866222, 65.503640, 703089.471548, 4309967.663782, 0.503640, 102.997839
66.000000, 702859.850124, 4309990.136652, 66.533588, 702976.063452, 4309992.165164, 0.533588, 116.231031
66.000000, 702860.105858, 4309988.214265, 66.333582, 702921.441496, 4309989.284883, 0.333582, 61.344981
68.000000, 702847.327357, 4310009.630689, 68.350493, 702918.198932, 4310010.867756, 0.350493, 70.882371
68.000000, 702986.966559, 4309961.976281, 68.295802, 703038.503749, 4309962.875866, 0.295802, 51.545041
68.000000, 703122.152548, 4309964.508856, 68.491493, 703245.894695, 4309966.668783, 0.491493, 123.760996
74.000000, 703035.298762, 4309969.263254, 74.324412, 703096.267375, 4309970.327465, 0.324412, 60.977901
77.000000, 702672.289398, 4309909.444790, 77.670361, 702820.738054, 4309912.035971, 0.670361, 148.471268
77.000000, 702686.679764, 4309921.118377, 77.645789, 702831.375073, 4309923.644043, 0.645789, 144.717350
81.000000, 702832.711121, 4309923.995945, 81.584202, 702952.916496, 4309926.094138, 0.584202, 120.223685
84.000000, 702696.709278, 4309929.764584, 84.645789, 702845.430939, 4309932.360531, 0.645789, 148.744316
84.000000, 702832.240259, 4309925.468479, 84.340444, 702901.823566, 4309926.683060, 0.340444, 69.593906
