-0.03339585039026716	-0.0779236485377055	97
-0.0890556002497398	-0.1558473002393015	97
-0.10018755037982885	-0.16697924957841792	96
-0.04452780052035621	-0.18924314825665078	96
0.0	-0.21150705009877413	96
0.022263899469205484	-0.22263899943789056	95
0.033395849599294536	-0.25603484745523986	95
0.07792364932867812	-0.26716679995824677	94
0.08905559945876718	-0.26716679995824677	94
0.10018754958885623	-0.2782987492973632	93
0.07792364932867812	-0.30056264797559606	93
0.06679169998956169	-0.3228265498177194	93
0.07792364932867812	-0.28943069863647963	92
0.07792364932867812	-0.28943069863647963	92
0.05565974985947264	-0.3116945973147125	91
0.04452779972938359	-0.30056264797559606	91
0.05565974985947264	-0.30056264797559606	90
0.07792364932867812	-0.2782987492973632	90
0.06679169998956169	-0.2782987492973632	90
0.07792364932867812	-0.30056264797559606	89
0.06679169998956169	-0.36735434717418514	89
0.06679169998956169	-0.3896182490163085	88
0.07792364932867812	-0.3562223978350687	88
0.06679169998956169	-0.3228265498177194	87
0.07792364932867812	-0.30056264797559606	87
0.10018754958885623	-0.3116945973147125	87
0.11131949971894528	-0.3116945973147125	86
0.11131949971894528	-0.33395849915683584	86
0.07792364932867812	-0.3450904484959523	85
0.04452779972938359	-0.3450904484959523	85
0.05565974985947264	-0.3228265498177194	84
0.08905559945876718	-0.3116945973147125	84
0.08905559945876718	-0.3228265498177194	83
0.10018754958885623	-0.30056264797559606	83
0.11131949971894528	-0.30056264797559606	83
0.08905559945876718	-0.3116945973147125	82
0.07792364932867812	-0.3116945973147125	82
0.08905559945876718	-0.30056264797559606	81
