launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
0.000000, 702700.000000, 4309946.000000, 0.584202, 702773.105591, 4309947.276063, 0.584202, 73.116727
3.000000, 702701.495835, 4309960.955972, 3.584202, 702774.601427, 4309962.232035, 0.584202, 73.116727
11.000000, 702669.778589, 4309868.340241, 11.560828, 702747.495124, 4309869.696788, 0.560828, 77.728373
14.000000, 702673.786445, 4309872.596157, 14.560828, 702751.502979, 4309873.952704, 0.560828, 77.728373
24.000000, 702668.188902, 4309855.692337, 24.560828, 702745.905436, 4309857.048884, 0.560828, 77.728373
