launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
0.000000, 703057.000000, 4309871.000000, 0.463822, 703112.365849, 4309866.156116, 0.463822, 55.577337
0.000000, 702826.500000, 4309926.500000, 0.526358, 702897.891340, 4309920.254067, 0.526358, 71.664044
3.000000, 703056.817166, 4309867.685525, 3.287664, 703088.197496, 4309864.940102, 0.287664, 31.500198
10.000000, 703059.515584, 4309864.789566, 10.463822, 703114.881432, 4309859.945682, 0.463822, 55.577337
10.000000, 702838.365809, 4309924.095886, 10.325789, 702876.165623, 4309920.788831, 0.325789, 37.944204
10.000000, 702657.811587, 4309849.242277, 10.546367, 702727.497331, 4309843.145564, 0.546367, 69.951933
15.000000, 702973.195859, 4309891.377061, 15.496510, 703034.314133, 4309886.029905, 0.496510, 61.351736
15.000000, 703118.184545, 4309865.388427, 15.314875, 703149.572436, 4309862.642343, 0.314875, 31.507787
16.000000, 703116.748317, 4309860.175134, 16.314875, 703148.136207, 4309857.429049, 0.314875, 31.507787
17.000000, 702674.168188, 4309850.927075, 17.582519, 702745.521300, 4309844.684486, 0.582519, 71.625670
18.000000, 703066.117341, 4309877.153039, 18.533214, 703135.778489, 4309871.058479, 0.533214, 69.927242
19.000000, 703066.677993, 4309862.085332, 19.301948, 703098.436003, 4309859.306866, 0.301948, 31.879320
19.000000, 703116.958955, 4309858.031113, 19.503640, 703191.909707, 4309851.473772, 0.503640, 75.237052
24.000000, 703068.998715, 4309860.509996, 24.471881, 703125.013983, 4309855.609295, 0.471881, 56.229237
26.000000, 702974.053242, 4309897.746840, 26.496510, 703035.171516, 4309892.399684, 0.496510, 61.351736
26.000000, 703124.608275, 4309864.552639, 26.324412, 703164.338160, 4309861.076724, 0.324412, 39.881646
31.000000, 703165.800859, 4309861.677934, 31.484956, 703221.598784, 4309856.796248, 0.484956, 56.011065
34.000000, 702912.524463, 4309924.924746, 34.333582, 702949.864578, 4309921.657909, 0.333582, 37.482748
42.000000, 703142.860296, 4309875.390878, 42.503640, 703217.019743, 4309868.902767, 0.503640, 74.442724
44.000000, 702846.353472, 4309942.028111, 44.548049, 702917.757165, 4309935.781097, 0.548049, 71.676443
45.000000, 702846.631081, 4309942.363911, 45.316253, 702884.564047, 4309939.045207, 0.316253, 38.077864
45.000000, 703144.116254, 4309876.164592, 45.316253, 703188.897445, 4309872.246745, 0.316253, 44.952249
49.000000, 702919.579538, 4309926.596680, 49.519127, 702988.559577, 4309920.561709, 0.519127, 69.243532
51.000000, 703062.155989, 4309847.301142, 51.278127, 703093.778464, 4309844.534534, 0.278127, 31.743267
54.000000, 703132.901645, 4309880.956958, 54.301948, 703178.525114, 4309876.965421, 0.301948, 45.797744
59.000000, 702924.742224, 4309923.638651, 59.321021, 702961.548116, 4309920.418553, 0.321021, 36.946485
61.000000, 703131.980107, 4309885.159368, 61.503640, 703207.165103, 4309878.581533, 0.503640, 75.472190
63.000000, 703208.179619, 4309878.878662, 63.457285, 703262.406724, 4309874.134405, 0.457285, 54.434244
64.000000, 703167.361288, 4309848.269817, 64.478418, 703223.194034, 4309843.385085, 0.478418, 56.046019
66.000000, 703191.101588, 4309878.137148, 66.457285, 703245.330502, 4309873.392733, 0.457285, 54.436060
68.000000, 703191.438921, 4309878.875276, 68.282896, 703234.856407, 4309875.076738, 0.282896, 43.583334
69.000000, 703209.398872, 4309879.111817, 69.287664, 703253.306827, 4309875.270369, 0.287664, 44.075676
80.000000, 703128.246781, 4309895.486002, 80.301948, 703173.499484, 4309891.526903, 0.301948, 45.425562
