launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
0.000000, 702662.000000, 4309958.000000, 0.503640, 702724.634010, 4309959.093281, 0.503640, 62.643551
5.000000, 702668.316076, 4309937.743533, 5.503640, 702730.950087, 4309938.836813, 0.503640, 62.643551
7.000000, 702666.317525, 4309964.422179, 7.503640, 702729.981755, 4309965.533442, 0.503640, 63.673928
22.000000, 702672.844537, 4309872.834223, 22.560828, 702750.561072, 4309874.190770, 0.560828, 77.728373
30.000000, 702668.061921, 4309856.433303, 30.560828, 702745.778456, 4309857.789850, 0.560828, 77.728373
