launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
37.000000, 702646.359229, 4310020.633532, 37.324412, 702698.435305, 4310021.542524, 0.324412, 52.084009
48.000000, 702634.594926, 4309992.745305, 48.345469, 702695.791272, 4309993.813492, 0.345469, 61.205668
51.000000, 702653.503555, 4310007.679598, 51.324412, 702705.579631, 4310008.588589, 0.324412, 52.084009
51.000000, 702655.442523, 4310022.946540, 51.349042, 702706.895628, 4310023.844657, 0.349042, 51.460942
55.000000, 702642.821582, 4309991.740516, 55.613861, 702777.092527, 4309994.084224, 0.613861, 134.291398
59.000000, 702635.120097, 4309986.634325, 59.613861, 702787.945379, 4309989.301900, 0.613861, 152.848561
77.000000, 702641.252240, 4309978.193553, 77.345469, 702703.255464, 4309979.275823, 0.345469, 62.012668
