launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
0.000000, 702702.000000, 4309920.500000, 0.670361, 702851.108776, 4309899.544128, 0.670361, 150.574153
1.000000, 703070.130761, 4309974.682984, 1.518753, 703182.558864, 4309958.882244, 0.518753, 113.532998
1.000000, 703073.730615, 4309979.084249, 1.554905, 703189.940223, 4309962.752054, 0.554905, 117.351666
2.000000, 703089.596271, 4309932.055484, 2.319644, 703165.972680, 4309921.321480, 0.319644, 77.127004
2.000000, 702914.971255, 4309916.532272, 2.562510, 703032.062042, 4309900.076235, 0.562510, 118.241506
3.000000, 703032.431329, 4309899.140092, 3.314875, 703085.259282, 4309891.715607, 0.314875, 53.347123
4.000000, 703059.908098, 4309925.647325, 4.547675, 703202.373227, 4309905.625157, 0.547675, 143.865216
4.000000, 702927.166130, 4309915.529733, 4.562510, 703044.472938, 4309899.043336, 0.562510, 118.459649
5.000000, 702936.067248, 4309919.581504, 5.562510, 703053.954616, 4309903.013515, 0.562510, 119.045914
5.000000, 702667.080875, 4309846.612825, 5.684837, 702813.515184, 4309826.032825, 0.684837, 147.873403
6.000000, 702887.545945, 4309881.686990, 6.519127, 703000.380180, 4309865.829172, 0.519127, 113.943122
6.000000, 702854.176270, 4309922.063437, 6.584202, 702974.611000, 4309905.137440, 0.584202, 121.618311
6.000000, 702648.634288, 4309851.964228, 6.643883, 702767.282633, 4309835.289291, 0.643883, 119.814370
7.000000, 703071.352354, 4309984.243486, 7.533214, 703203.185258, 4309965.715580, 0.533214, 133.128502
8.000000, 703074.659122, 4309983.530010, 8.533214, 703216.301517, 4309963.623470, 0.533214, 143.034396
8.000000, 702781.859721, 4309892.531068, 8.316253, 702842.025873, 4309884.075267, 0.316253, 60.757439
9.000000, 703065.102335, 4309925.206151, 9.503640, 703190.586686, 4309907.570476, 0.503640, 126.717558
9.000000, 703085.786871, 4309927.594115, 9.533214, 703215.429243, 4309909.374068, 0.533214, 130.916442
11.000000, 703303.660971, 4310006.803393, 11.355518, 703372.810794, 4309997.085019, 0.355518, 69.829398
11.000000, 703298.927801, 4310010.747815, 11.569741, 703415.978894, 4309994.297356, 0.569741, 118.201422
11.000000, 702777.018734, 4309889.663535, 11.584202, 702905.658924, 4309871.584336, 0.584202, 129.904410
11.000000, 702672.754153, 4309845.159603, 11.380662, 702744.368369, 4309835.094882, 0.380662, 72.318010
12.000000, 702876.686322, 4309868.840173, 12.533588, 702992.383786, 4309852.579955, 0.533588, 116.834488
12.000000, 703054.699811, 4309905.002817, 12.569366, 703201.066301, 4309884.432349, 0.569366, 147.804917
13.000000, 702993.390453, 4309852.527073, 13.547675, 703111.434148, 4309835.937114, 0.547675, 119.203778
15.000000, 703009.736885, 4309918.542693, 15.525983, 703124.296451, 4309902.442396, 0.525983, 115.685409
15.000000, 703200.553875, 4309903.760400, 15.463822, 703291.398961, 4309890.992956, 0.463822, 91.737872
15.000000, 703200.038321, 4309884.854824, 15.287664, 703251.917625, 4309877.563663, 0.287664, 52.389151
16.000000, 702771.074154, 4310036.684025, 16.584202, 702917.363542, 4310016.124392, 0.584202, 147.727058
16.000000, 703202.309394, 4309885.228331, 16.470360, 703291.631879, 4309872.674874, 0.470360, 90.200309
16.000000, 703123.803698, 4309901.567361, 16.325789, 703198.202577, 4309891.111281, 0.325789, 75.130040
16.000000, 703252.645899, 4309878.279775, 16.503640, 703373.298203, 4309861.323199, 0.503640, 121.838024
17.000000, 703092.180665, 4309892.605074, 17.338993, 703171.350106, 4309881.478535, 0.338993, 79.947485
19.000000, 703055.019455, 4309898.112620, 19.324412, 703127.672519, 4309887.901898, 0.324412, 73.367068
20.000000, 703108.785357, 4309955.495339, 20.503640, 703210.180708, 4309941.245152, 0.503640, 102.391821
20.000000, 703373.096994, 4309862.582685, 20.394286, 703467.969820, 4309849.249179, 0.394286, 95.805196
21.000000, 703115.386707, 4309941.924608, 21.533588, 703261.891696, 4309921.334674, 0.533588, 147.944777
21.000000, 703114.380789, 4309836.195472, 21.324412, 703165.798646, 4309828.969164, 0.324412, 51.923170
22.000000, 702920.081020, 4309905.609731, 22.548049, 703034.177438, 4309889.574525, 0.548049, 115.217709
22.000000, 702833.581132, 4309847.973048, 22.359091, 702905.051778, 4309837.928504, 0.359091, 72.173028
22.000000, 703372.332173, 4309860.061985, 22.649244, 703535.225693, 4309837.168794, 0.649244, 164.494368
22.000000, 703468.872849, 4309849.909694, 22.358236, 703551.853961, 4309838.247459, 0.358236, 83.796615
23.000000, 703115.045536, 4309951.732444, 23.503640, 703217.358322, 4309937.353319, 0.503640, 103.318273
23.000000, 703114.330584, 4309833.518332, 23.540444, 703217.933382, 4309818.957908, 0.540444, 104.620961
24.000000, 703117.710324, 4309938.158418, 24.316253, 703193.505389, 4309927.506117, 0.316253, 76.539947
25.000000, 703005.004117, 4309876.716736, 25.533214, 703120.471569, 4309860.488844, 0.533214, 116.602217
25.000000, 703088.317612, 4309883.284714, 25.354066, 703158.530273, 4309873.416968, 0.354066, 70.902681
25.000000, 703093.213637, 4309884.241536, 25.562135, 703212.370744, 4309867.495097, 0.562135, 120.328132
26.000000, 702873.156921, 4309861.043315, 26.533588, 702988.892279, 4309844.777771, 0.533588, 116.872756
26.000000, 702783.316878, 4310032.613403, 26.605893, 702932.605485, 4310011.632258, 0.605893, 150.755751
26.000000, 703120.678114, 4309861.472298, 26.533214, 703233.946980, 4309845.553397, 0.533214, 114.382025
