launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
2.000000, 702842.889584, 4309870.507546, 2.547675, 702936.559672, 4309870.507546, 0.547675, 93.670088
6.000000, 702883.514269, 4309858.840226, 6.325789, 702941.556234, 4309858.840226, 0.325789, 58.041964
9.000000, 702981.117237, 4309855.504933, 9.547675, 703073.071337, 4309855.504933, 0.547675, 91.954100
11.000000, 702842.620030, 4309878.456154, 11.533588, 702931.695106, 4309878.456154, 0.533588, 89.075076
16.000000, 703075.440551, 4309855.687456, 16.484956, 703144.999691, 4309855.687456, 0.484956, 69.559140
24.000000, 702701.028589, 4309928.144754, 24.629407, 702810.037157, 4309928.144754, 0.629407, 109.008568
32.000000, 702888.475553, 4309842.894783, 32.471881, 702960.167967, 4309842.894783, 0.471881, 71.692414
37.000000, 703087.308668, 4309854.064024, 37.503640, 703170.984109, 4309854.064024, 0.503640, 83.675442
42.000000, 702854.893921, 4309891.226849, 42.333582, 702913.866685, 4309891.226849, 0.333582, 58.972764
42.000000, 703157.083571, 4309857.675499, 42.484956, 703227.097402, 4309857.675499, 0.484956, 70.013831
43.000000, 702949.890624, 4309876.355178, 43.496510, 703025.554817, 4309876.355178, 0.496510, 75.664193
43.000000, 703172.572247, 4309853.134524, 43.484956, 703242.443599, 4309853.134524, 0.484956, 69.871352
48.000000, 703093.551843, 4309861.209622, 48.503640, 703185.832379, 4309861.209622, 0.503640, 92.280536
60.000000, 702765.427172, 4309849.255514, 60.250025, 702717.276837, 4309808.852586, 0.250025, 62.855798
60.000000, 702868.160377, 4309842.497282, 60.357854, 702794.345851, 4309780.559540, 0.357854, 96.358020
60.000000, 702879.109351, 4309879.954881, 60.287643, 702833.992626, 4309842.097454, 0.287643, 58.895702
60.000000, 702829.192188, 4309891.258425, 60.382269, 702748.017255, 4309823.144569, 0.382269, 105.966349
60.000000, 703087.434352, 4309836.674170, 60.863552, 702931.411112, 4309705.755126, 0.863552, 203.673875
60.000000, 703090.367576, 4309837.706361, 60.278106, 703046.216912, 4309800.659555, 0.278106, 57.634599
60.000000, 703071.552386, 4309873.784274, 60.260894, 703020.857756, 4309831.246428, 0.260894, 66.177140
60.000000, 703172.656642, 4309846.678534, 60.880169, 702988.416996, 4309692.083115, 0.880169, 240.507777
60.000000, 702912.484546, 4309888.043405, 60.805544, 702770.992132, 4309769.317173, 0.805544, 184.705229
61.000000, 702769.925744, 4309840.233654, 61.270131, 702725.199202, 4309802.703630, 0.270131, 58.386354
61.000000, 702880.716013, 4309830.983492, 61.389201, 702813.887022, 4309774.907311, 0.389201, 87.239051
61.000000, 702892.783755, 4309829.435557, 61.671373, 702761.164003, 4309718.993472, 0.671373, 171.817384
61.000000, 702875.678483, 4309878.545513, 61.420500, 702792.511430, 4309808.760070, 0.420500, 108.566877
61.000000, 703058.482459, 4309853.866918, 61.403984, 702973.523148, 4309782.577591, 0.403984, 110.906504
61.000000, 703059.599875, 4309859.953948, 61.260894, 703009.857868, 4309818.215447, 0.260894, 64.933579
61.000000, 703133.435742, 4309852.242600, 61.284436, 703075.723723, 4309803.816466, 0.284436, 75.337691
61.000000, 703135.786000, 4309848.161912, 61.458134, 703030.712547, 4309759.994816, 0.458134, 137.163652
61.000000, 703170.246287, 4309860.641171, 61.278106, 703127.982698, 4309825.177809, 0.278106, 55.171198
61.000000, 703021.894853, 4309878.164879, 61.438955, 702927.589317, 4309799.033139, 0.438955, 123.107134
61.000000, 703183.964001, 4309863.410844, 61.863986, 702998.709053, 4309707.963485, 0.863986, 241.833160
62.000000, 702764.315090, 4309852.293846, 62.439193, 702683.767514, 4309784.706404, 0.439193, 105.147393
62.000000, 702865.607471, 4309846.422474, 62.278106, 702821.016919, 4309809.006558, 0.278106, 58.208832
62.000000, 702878.379074, 4309880.494559, 62.420500, 702795.212021, 4309810.709115, 0.420500, 108.566877
62.000000, 702846.618626, 4309901.770876, 62.815058, 702666.098908, 4309750.296847, 0.815058, 235.651756
62.000000, 703065.231941, 4309840.725154, 62.273338, 703019.437711, 4309802.299232, 0.273338, 59.780122
62.000000, 702910.316528, 4309895.060008, 62.439279, 702816.963372, 4309816.727410, 0.439279, 121.863890
62.000000, 702988.971367, 4309692.941890, 62.418060, 702914.484517, 4309630.440002, 0.418060, 97.235677
63.000000, 702767.189566, 4309880.950830, 63.218195, 702722.258494, 4309843.249184, 0.218195, 58.653349
63.000000, 703069.819788, 4309835.949580, 63.273338, 703025.135830, 4309798.455286, 0.273338, 58.330766
63.000000, 703094.281533, 4309837.466620, 63.278106, 703050.130869, 4309800.419814, 0.278106, 57.634599
63.000000, 703137.109485, 4309844.630047, 63.949714, 702955.970170, 4309692.636114, 0.949714, 236.460582
63.000000, 702927.081219, 4309799.963434, 63.278106, 702884.617276, 4309764.331955, 0.278106, 55.432741
63.000000, 702997.780032, 4309707.446993, 63.282875, 702951.729741, 4309668.806211, 0.282875, 60.114386
64.000000, 703061.215865, 4309843.231594, 64.426760, 702967.665326, 4309764.733371, 0.426760, 122.121556
64.000000, 703180.903566, 4309848.006570, 64.426119, 703105.107340, 4309784.405984, 0.426119, 98.944947
64.000000, 702987.535393, 4309690.901628, 64.268591, 702944.624103, 4309654.894781, 0.268591, 56.016710
64.000000, 702989.022171, 4309693.077293, 64.853772, 702855.065904, 4309580.674639, 0.853772, 174.867487
64.000000, 702723.941795, 4309802.152388, 64.963250, 702569.135803, 4309672.254737, 0.963250, 202.084870
65.000000, 702873.257454, 4309831.605810, 65.282875, 702828.868620, 4309794.359156, 0.282875, 57.945508
65.000000, 702877.113389, 4309881.372120, 65.756368, 702742.451281, 4309768.377195, 0.756368, 175.788897
65.000000, 702777.920341, 4309897.066021, 65.382942, 702711.583216, 4309841.402564, 0.382942, 86.596967
65.000000, 703078.867599, 4309832.801474, 65.863552, 702923.535841, 4309702.462653, 0.863552, 202.771209
65.000000, 703058.725523, 4309864.018861, 65.403984, 702973.660803, 4309792.641085, 0.403984, 111.044106
65.000000, 703139.073625, 4309841.272931, 65.289204, 703080.759134, 4309792.341263, 0.289204, 76.124161
65.000000, 703029.348111, 4309760.460928, 65.260894, 702978.875128, 4309718.109066, 0.260894, 65.887800
65.000000, 702926.071181, 4309798.942697, 65.746783, 702766.479051, 4309665.029000, 0.746783, 208.332730
65.000000, 702954.939185, 4309692.392709, 65.867418, 702772.494487, 4309539.303430, 0.867418, 238.164638
66.000000, 702838.890272, 4309847.876602, 66.809154, 702718.131291, 4309746.547785, 0.809154, 157.639655
66.000000, 702894.910466, 4309826.839513, 66.394286, 702827.599584, 4309770.358977, 0.394286, 87.868116
66.000000, 703060.563560, 4309868.096429, 66.791646, 702907.498542, 4309739.659629, 0.791646, 199.812191
66.000000, 702790.788734, 4309807.815786, 66.412405, 702722.598767, 4309750.597610, 0.412405, 89.015680
66.000000, 703126.276591, 4309824.624982, 66.477095, 703033.024427, 4309746.377126, 0.477095, 121.732055
66.000000, 702819.400859, 4309808.718261, 66.781831, 702686.184706, 4309696.936637, 0.781831, 173.901337
66.000000, 702979.165152, 4309717.132820, 66.426760, 702911.609073, 4309660.446539, 0.426760, 88.188197
67.000000, 702834.006773, 4309848.658739, 67.393974, 702752.068435, 4309779.904310, 0.393974, 106.962904
67.000000, 702869.424195, 4309831.989162, 67.725041, 702738.122391, 4309721.813867, 0.725041, 171.402332
67.000000, 703067.818314, 4309833.472857, 67.426760, 702974.267684, 4309754.974558, 0.426760, 122.121675
67.000000, 703075.518078, 4309831.562537, 67.853772, 702935.629768, 4309714.182307, 0.853772, 182.611219
67.000000, 703243.067715, 4309844.458736, 67.453277, 703174.909398, 4309787.267117, 0.453277, 88.974364
67.000000, 702745.205252, 4309822.524063, 67.935633, 702605.119392, 4309704.978070, 0.935633, 182.869102
67.000000, 703125.967552, 4309824.490558, 67.298741, 703061.766062, 4309770.619111, 0.298741, 83.809093
67.000000, 702955.427932, 4309691.327097, 67.458467, 702895.830443, 4309641.318866, 0.458467, 77.798997
68.000000, 702905.132862, 4309831.221122, 68.245478, 702849.083233, 4309784.189899, 0.245478, 73.167594
68.000000, 703242.808308, 4309843.811638, 68.295802, 703198.724495, 4309806.820927, 0.295802, 57.547330
68.000000, 703104.953544, 4309782.949180, 68.426990, 703023.237904, 4309714.381616, 0.426990, 106.672193
68.000000, 702742.436761, 4309767.186431, 68.445215, 702673.254690, 4309709.135780, 0.445215, 90.310780
68.000000, 702751.242979, 4309779.306149, 68.445215, 702681.642405, 4309720.904332, 0.445215, 90.857098
69.000000, 702970.876367, 4309881.075162, 69.297201, 702925.229643, 4309842.773014, 0.297201, 59.587565
69.000000, 703071.317831, 4309830.777203, 69.426760, 702977.632330, 4309752.165734, 0.426760, 122.297736
69.000000, 703017.294297, 4309803.212900, 69.797088, 702864.826121, 4309675.276909, 0.797088, 199.033068
70.000000, 702855.174475, 4309846.198860, 70.725041, 702726.001727, 4309737.810054, 0.725041, 168.623048
70.000000, 702880.075467, 4309824.672784, 70.389201, 702813.971284, 4309769.204788, 0.389201, 86.292883
70.000000, 702900.854719, 4309826.316945, 70.738459, 702766.011139, 4309713.169747, 0.738459, 176.025792
70.000000, 703016.915870, 4309803.293450, 70.414240, 702937.816378, 4309736.921096, 0.414240, 103.257053
70.000000, 703062.825676, 4309770.157999, 70.775030, 702909.861598, 4309641.805898, 0.775030, 199.680422
