launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
53.000000, 702653.199578, 4310024.956174, 53.349042, 702712.564666, 4310024.956174, 0.349042, 59.365088
57.000000, 702647.688804, 4310009.651468, 57.349042, 702707.140886, 4310009.651468, 0.349042, 59.452081
70.000000, 702623.043102, 4309993.958995, 70.278106, 702555.052938, 4309936.908473, 0.278106, 88.754857
72.000000, 702618.099019, 4309993.661325, 72.458806, 702503.838428, 4309897.785305, 0.458806, 149.156609
