launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
2.000000, 702884.379648, 4309860.956800, 2.325789, 702948.167144, 4309868.788920, 0.325789, 64.266529
2.000000, 702801.111891, 4309949.619070, 2.344017, 702859.142470, 4309956.744330, 0.344017, 58.466379
3.000000, 702821.827706, 4309919.255183, 3.349042, 702880.983380, 4309926.518587, 0.349042, 59.599923
5.000000, 702880.228941, 4309927.266236, 5.316253, 702941.497714, 4309934.789095, 0.316253, 61.728891
7.000000, 702804.177406, 4309948.606574, 7.562135, 702913.992715, 4309962.090199, 0.562135, 110.640002
9.000000, 702914.933558, 4309961.572039, 9.316253, 702959.870135, 4309967.089557, 0.316253, 45.274044
11.000000, 702915.255116, 4309961.475279, 11.525983, 703011.942779, 4309973.347032, 0.525983, 97.413770
11.000000, 702960.263737, 4309968.109709, 11.511522, 703057.329095, 4309980.027836, 0.511522, 97.794302
13.000000, 702827.171894, 4309916.357851, 13.540819, 702926.436991, 4309928.546072, 0.540819, 100.010560
13.000000, 702785.766054, 4309854.613198, 13.350493, 702841.713300, 4309861.482656, 0.350493, 56.367400
13.000000, 702944.218302, 4309934.778829, 13.340444, 702995.545524, 4309941.081020, 0.340444, 51.712681
14.000000, 702882.653988, 4309852.877596, 14.533588, 702980.809191, 4309864.929540, 0.533588, 98.892332
15.000000, 702926.795356, 4309929.546716, 15.340444, 702977.458748, 4309935.767399, 0.340444, 51.043865
16.000000, 702807.388769, 4309958.928681, 16.333582, 702871.823451, 4309966.840265, 0.333582, 64.918575
16.000000, 702978.152602, 4309935.030890, 16.465005, 703055.795400, 4309944.564227, 0.465005, 78.225882
17.000000, 702787.523874, 4309868.946185, 17.333582, 702850.256327, 4309876.648761, 0.333582, 63.203562
17.000000, 702881.308330, 4309930.876491, 17.311484, 702925.727846, 4309936.330521, 0.311484, 44.753098
17.000000, 702961.282591, 4309969.442693, 17.333582, 703024.560637, 4309977.212260, 0.333582, 63.753253
17.000000, 702872.506290, 4309966.092302, 17.333582, 702924.258650, 4309972.446693, 0.333582, 52.141011
18.000000, 702884.066601, 4309867.910241, 18.533588, 702981.620787, 4309879.888389, 0.533588, 98.286801
19.000000, 702927.767788, 4309927.382712, 19.526358, 703023.464966, 4309939.132848, 0.526358, 96.415847
22.000000, 702816.846376, 4309883.837838, 22.569741, 702918.469288, 4309896.315562, 0.569741, 102.386083
23.000000, 702998.807756, 4309939.862952, 23.295802, 703042.371704, 4309945.211933, 0.295802, 43.891106
24.000000, 702775.229868, 4309885.618935, 24.292411, 702819.587950, 4309891.065423, 0.292411, 44.691203
24.000000, 702926.530071, 4309972.056855, 24.533214, 703024.778674, 4309984.120267, 0.533214, 98.986433
25.000000, 702996.692598, 4309944.921047, 25.484617, 703072.328796, 4309954.208005, 0.484617, 76.204212
25.000000, 702819.488460, 4309892.074326, 25.350493, 702877.794722, 4309899.233435, 0.350493, 58.744132
26.000000, 703025.685380, 4309983.548273, 26.319644, 703076.229088, 4309989.754260, 0.319644, 50.923282
27.000000, 703025.818997, 4309983.512025, 27.511522, 703120.471131, 4309995.133845, 0.511522, 95.362955
29.000000, 702923.398855, 4309959.048583, 29.338993, 702979.924302, 4309965.989035, 0.338993, 56.949944
30.000000, 702770.650889, 4309891.506822, 30.540819, 702866.235816, 4309903.243175, 0.540819, 96.302754
30.000000, 703065.151944, 4309985.474454, 30.503640, 703143.617102, 4309995.108764, 0.503640, 79.054418
32.000000, 703062.121719, 4309947.556390, 32.525983, 703158.385891, 4309959.376144, 0.525983, 96.987099
34.000000, 703004.954995, 4309945.469202, 34.295802, 703048.704362, 4309950.840949, 0.295802, 44.077917
34.000000, 702853.362136, 4309882.081363, 34.548049, 702974.087465, 4309896.904569, 0.548049, 121.631955
34.000000, 702880.349701, 4309900.995568, 34.511897, 702966.721216, 4309911.600657, 0.511897, 87.020150
34.000000, 702867.130587, 4309902.298100, 34.511897, 702953.238107, 4309912.870774, 0.511897, 86.754172
36.000000, 702949.294636, 4309946.831609, 36.503640, 703027.127286, 4309956.388257, 0.503640, 78.417159
38.000000, 702878.333263, 4309903.354819, 38.301948, 702928.585742, 4309909.525048, 0.301948, 50.629867
39.000000, 702794.414022, 4309880.376620, 39.555280, 702894.365932, 4309892.649172, 0.555280, 100.702531
40.000000, 702895.360688, 4309892.799065, 40.301948, 702938.393547, 4309898.082836, 0.301948, 43.356029
44.000000, 702936.691629, 4309975.664797, 44.344017, 702988.210208, 4309981.990483, 0.344017, 51.905475
44.000000, 702974.119250, 4309894.388982, 44.503640, 703075.398133, 4309906.824466, 0.503640, 102.039470
45.000000, 702890.404099, 4309843.707030, 45.287643, 702934.486002, 4309849.119607, 0.287643, 44.412950
46.000000, 702974.212488, 4309893.808270, 46.321042, 703022.066409, 4309899.683993, 0.321042, 48.213295
46.000000, 702930.699231, 4309910.883116, 46.333582, 702992.612208, 4309918.485074, 0.333582, 62.377933
47.000000, 702974.547971, 4309882.617043, 47.321042, 703022.401891, 4309888.492766, 0.321042, 48.213295
47.000000, 702881.030909, 4309892.764610, 47.503640, 702983.669312, 4309905.367022, 0.503640, 103.409199
48.000000, 703076.689268, 4309907.358102, 48.305339, 703120.044740, 4309912.681484, 0.305339, 43.681063
49.000000, 702960.638729, 4309884.668117, 49.503640, 703059.501921, 4309896.806990, 0.503640, 99.605637
50.000000, 702951.913706, 4309885.970881, 50.496510, 703036.525852, 4309896.359946, 0.496510, 85.247569
56.000000, 703025.328606, 4309888.807273, 56.518753, 703121.904844, 4309900.665344, 0.518753, 97.301509
58.000000, 703122.554748, 4309901.512575, 58.287643, 703184.679069, 4309909.140483, 0.287643, 62.590864
59.000000, 703062.587421, 4309898.141913, 59.503640, 703169.832901, 4309911.310002, 0.503640, 108.050875
60.000000, 703123.300477, 4309900.561376, 60.484956, 703227.919764, 4309913.407009, 0.484956, 105.404960
63.000000, 702886.569851, 4309985.887783, 63.503640, 702987.350006, 4309998.262030, 0.503640, 101.536996
64.000000, 703081.369174, 4309911.986089, 64.503640, 703187.563810, 4309925.025151, 0.503640, 106.992139
66.000000, 702963.929480, 4309893.359030, 66.503640, 703062.792672, 4309905.497904, 0.503640, 99.605637
67.000000, 703043.492085, 4309896.130076, 67.491154, 703148.378237, 4309909.008476, 0.491154, 105.673828
70.000000, 703063.999159, 4309906.158614, 70.314875, 703108.163155, 4309911.581271, 0.314875, 44.495660
74.000000, 702767.657789, 4310042.044703, 74.503640, 702855.255312, 4310052.800327, 0.503640, 88.255366
79.000000, 703101.774843, 4309957.472623, 79.484956, 703204.908724, 4309970.135871, 0.484956, 103.908399
79.000000, 703090.515550, 4309915.899731, 79.314875, 703152.426426, 4309923.501431, 0.314875, 62.375816
81.000000, 702911.532217, 4309836.230255, 81.301948, 702955.785573, 4309841.663884, 0.301948, 44.585691
82.000000, 703038.030641, 4309884.580654, 82.305339, 703082.053319, 4309889.985959, 0.305339, 44.353281
83.000000, 703187.785160, 4309904.674175, 83.437673, 703284.055866, 4309916.494731, 0.437673, 96.993682
