launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
27.000000, 702645.899698, 4310016.180412, 27.663358, 702852.544479, 4310008.964217, 0.663358, 206.770740
34.000000, 702628.273449, 4309993.806040, 34.644742, 702815.207481, 4309987.278159, 0.644742, 187.047977
35.000000, 702649.589823, 4310003.450313, 35.349042, 702720.784532, 4310000.964139, 0.349042, 71.238106
35.000000, 702855.320773, 4310007.415441, 35.306716, 702926.607138, 4310004.926067, 0.306716, 71.329817
38.000000, 702637.110924, 4309992.873706, 38.345469, 702734.369018, 4309989.477379, 0.345469, 97.317377
38.000000, 702816.385344, 4309986.338103, 38.369140, 702916.345371, 4309982.847422, 0.369140, 100.020957
39.000000, 702855.136395, 4310013.077551, 39.306716, 702926.422760, 4310010.588177, 0.306716, 71.329817
40.000000, 702855.509226, 4310013.582273, 40.518163, 703011.948447, 4310008.119295, 0.518163, 156.534577
41.000000, 702917.638840, 4309983.155881, 41.562765, 703069.517566, 4309977.852159, 0.562765, 151.971303
43.000000, 702618.643023, 4309991.458417, 43.620805, 702790.095425, 4309985.471167, 0.620805, 171.556910
43.000000, 702645.029140, 4309991.886679, 43.661292, 702833.034448, 4309985.321389, 0.661292, 188.119906
45.000000, 702662.198485, 4310021.706214, 45.349042, 702733.255961, 4310019.224832, 0.349042, 71.100789
48.000000, 702622.516840, 4309987.257236, 48.345469, 702718.962260, 4309983.889288, 0.345469, 96.504208
50.000000, 702934.717506, 4310004.544588, 50.342089, 703021.363681, 4310001.518837, 0.342089, 86.698990
51.000000, 702634.682212, 4309983.166924, 51.345469, 702731.940306, 4309979.770597, 0.345469, 97.317377
52.000000, 702652.596302, 4309989.321813, 52.661292, 702841.824830, 4309982.713807, 0.661292, 189.343872
52.000000, 702720.385553, 4309983.272955, 52.723432, 702947.361609, 4309975.346776, 0.723432, 227.114408
54.000000, 702923.645999, 4309978.784310, 54.561457, 703089.924418, 4309972.977739, 0.561457, 166.379773
55.000000, 702670.668653, 4310014.021021, 55.741363, 702905.530384, 4310005.819468, 0.741363, 235.004890
55.000000, 702859.708948, 4309996.968083, 55.554556, 703023.854461, 4309991.235996, 0.554556, 164.245567
56.000000, 702671.656931, 4310018.998356, 56.741363, 702906.518662, 4310010.796803, 0.741363, 235.004890
56.000000, 702921.512904, 4309989.598205, 56.344017, 703008.522920, 4309986.559748, 0.344017, 87.063053
56.000000, 703090.982221, 4309972.659585, 56.333582, 703197.711425, 4309968.932519, 0.333582, 106.794260
56.000000, 703090.754812, 4309973.691235, 56.561457, 703257.912428, 4309967.853963, 0.561457, 167.259506
58.000000, 703076.103154, 4309972.554582, 58.324412, 703149.429337, 4309969.993975, 0.324412, 73.370878
58.000000, 702906.511701, 4310006.520898, 58.333582, 702996.682223, 4310003.372074, 0.333582, 90.225485
58.000000, 703009.477388, 4309987.168536, 58.531524, 703156.509072, 4309982.034076, 0.531524, 147.121307
60.000000, 702927.927127, 4309976.574990, 60.344017, 703025.063584, 4309973.182910, 0.344017, 97.195667
60.000000, 702795.141413, 4309983.099182, 60.669026, 702985.001952, 4309976.469106, 0.669026, 189.976267
61.000000, 702907.536530, 4310005.213410, 61.516297, 703035.562724, 4310000.742637, 0.516297, 128.104232
63.000000, 702654.112108, 4309981.162100, 63.364115, 702766.676488, 4309977.231265, 0.364115, 112.632993
63.000000, 702797.706459, 4309987.349934, 63.369140, 702895.036942, 4309983.951078, 0.369140, 97.389810
63.000000, 703027.148805, 4309992.169745, 63.333582, 703128.736459, 4309988.622226, 0.333582, 101.649576
64.000000, 703093.740568, 4309975.059381, 64.344017, 703215.483966, 4309970.808008, 0.344017, 121.817606
64.000000, 703151.847146, 4309969.913951, 64.643956, 703369.185091, 4309962.324343, 0.643956, 217.470423
65.000000, 702673.930980, 4309996.583389, 65.394262, 702775.632480, 4309993.031895, 0.394262, 101.763491
65.000000, 702874.189261, 4309996.013434, 65.547277, 703039.674736, 4309990.234554, 0.547277, 165.586346
66.000000, 703079.262734, 4309987.932298, 66.564862, 703275.490283, 4309981.079881, 0.564862, 196.347159
66.000000, 703368.902148, 4309963.330816, 66.449871, 703519.832468, 4309958.060214, 0.449871, 151.022319
67.000000, 702948.787280, 4309997.181463, 67.590571, 703119.728208, 4309991.212074, 0.590571, 171.045124
68.000000, 703085.964491, 4309985.882040, 68.333582, 703180.270501, 4309982.588802, 0.333582, 94.363494
68.000000, 702954.063874, 4309971.725298, 68.561457, 703120.858389, 4309965.900705, 0.561457, 166.896183
68.000000, 703001.117419, 4310004.434533, 68.301948, 703057.130172, 4310002.478525, 0.301948, 56.046895
68.000000, 703520.257519, 4309959.064519, 68.896785, 703759.669191, 4309950.704079, 0.896785, 239.557604
69.000000, 702874.435822, 4309992.580238, 69.345469, 702970.937892, 4309989.210311, 0.345469, 96.560893
69.000000, 702896.581216, 4309985.386082, 69.350493, 702991.309653, 4309982.078092, 0.350493, 94.786178
70.000000, 702953.209462, 4310009.939342, 70.559506, 703083.200671, 4310005.399949, 0.559506, 130.070444
70.000000, 702947.566012, 4310018.398300, 70.559506, 703078.257723, 4310013.834445, 0.559506, 130.771373
70.000000, 703086.773856, 4309968.628989, 70.333582, 703181.079867, 4309965.335750, 0.333582, 94.363494
70.000000, 703369.047707, 4309964.006136, 70.832378, 703626.418346, 4309955.018555, 0.832378, 257.527517
71.000000, 702911.393736, 4310014.628359, 71.530826, 703039.818528, 4310010.143667, 0.530826, 128.503072
71.000000, 703041.208837, 4309988.737297, 71.576216, 703228.609377, 4309982.193126, 0.576216, 187.514769
72.000000, 703098.238456, 4309968.355932, 72.564862, 703292.314967, 4309961.578631, 0.564862, 194.194810
72.000000, 702989.089498, 4309973.458708, 72.531524, 703135.308605, 4309968.352624, 0.531524, 146.308234
73.000000, 703018.637454, 4309987.245700, 73.564862, 703213.826767, 4309980.429539, 0.564862, 195.308289
73.000000, 703522.207059, 4309956.373584, 73.268570, 703589.815319, 4309954.012651, 0.268570, 67.649471
74.000000, 702643.281547, 4309969.362151, 74.732862, 702873.612331, 4309961.318823, 0.732862, 230.471181
74.000000, 703090.735770, 4309988.311947, 74.333582, 703197.464974, 4309984.584881, 0.333582, 106.794260
74.000000, 703042.171532, 4309992.654692, 74.576216, 703230.093831, 4309986.092301, 0.576216, 188.036846
