launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
60.000000, 702667.291453, 4309957.066942, 60.403984, 702582.522353, 4309885.937222, 0.403984, 110.658200
60.000000, 702822.909358, 4309960.844275, 60.445215, 702752.457179, 4309901.727878, 0.445215, 91.968788
60.000000, 702979.475036, 4310019.915385, 60.419581, 702901.180474, 4309954.218447, 0.419581, 102.206292
61.000000, 702812.624917, 4309966.111424, 61.817569, 702655.336848, 4309834.131062, 0.817569, 205.324993
61.000000, 702822.697845, 4309960.546296, 61.300571, 702776.196421, 4309921.526968, 0.300571, 60.703298
61.000000, 702839.579603, 4309959.866472, 61.292411, 702795.085712, 4309922.531664, 0.292411, 58.082650
61.000000, 702956.909808, 4309988.843245, 61.933883, 702801.048973, 4309858.060476, 0.933883, 203.461870
61.000000, 702985.319656, 4309965.093799, 61.440080, 702904.379596, 4309897.177024, 0.440080, 105.659745
61.000000, 702985.319656, 4309965.093799, 61.276729, 702938.976174, 4309926.207000, 0.276729, 60.497119
62.000000, 702646.058197, 4309925.655751, 62.260894, 702595.264585, 4309883.034850, 0.260894, 66.306352
62.000000, 702708.623771, 4309953.943687, 62.914100, 702550.313752, 4309821.105808, 0.914100, 206.659053
62.000000, 702825.912519, 4310007.604833, 62.765293, 702690.959609, 4309894.365896, 0.765293, 176.168513
62.000000, 702961.549746, 4309978.662025, 62.445215, 702864.750541, 4309897.437848, 0.445215, 126.362388
62.000000, 703044.738437, 4309980.655291, 62.471889, 702940.288722, 4309893.011573, 0.471889, 136.349420
63.000000, 702662.181401, 4309930.130902, 63.426760, 702583.969642, 4309864.503443, 0.426760, 102.098201
63.000000, 702694.425728, 4309981.562153, 63.834186, 702561.222136, 4309869.791068, 0.834186, 173.884940
63.000000, 702903.367339, 4309896.735416, 63.282875, 702857.481969, 4309858.233019, 0.282875, 59.899096
64.000000, 702831.591017, 4309956.417009, 64.403984, 702748.455901, 4309886.658364, 0.403984, 108.525187
64.000000, 703043.683591, 4309980.013060, 64.324412, 702978.654728, 4309925.447364, 0.324412, 84.889153
64.000000, 702938.512326, 4309924.984420, 64.896785, 702780.230002, 4309792.169780, 0.896785, 206.622899
65.000000, 702863.483726, 4309897.307381, 65.250025, 702815.776967, 4309857.276657, 0.250025, 62.276752
66.000000, 702982.036024, 4310023.223510, 66.278106, 702938.907463, 4309987.034350, 0.278106, 56.300338
66.000000, 703048.178970, 4309971.313982, 66.324412, 702983.242504, 4309916.825817, 0.324412, 84.768536
66.000000, 702898.982458, 4309953.395761, 66.401721, 702807.309434, 4309876.472960, 0.401721, 119.670634
67.000000, 702954.201957, 4309984.478328, 67.281497, 702899.196436, 4309938.323216, 0.281497, 71.804608
67.000000, 702958.694551, 4309976.597866, 67.933883, 702800.019886, 4309843.454013, 0.933883, 207.135065
67.000000, 703062.435824, 4309963.142727, 67.453170, 702955.305477, 4309873.249693, 0.453170, 139.848736
67.000000, 702977.643826, 4309926.140494, 67.445392, 702897.239148, 4309858.672958, 0.445392, 104.960853
68.000000, 702700.973050, 4309953.911205, 68.885396, 702532.859293, 4309812.847014, 0.885396, 219.456924
68.000000, 702952.269140, 4309994.334819, 68.933883, 702797.111055, 4309864.141726, 0.933883, 202.544496
68.000000, 702936.312459, 4309925.277843, 68.292411, 702890.006806, 4309886.422788, 0.292411, 60.447736
68.000000, 702938.800480, 4309985.927853, 68.933883, 702752.122932, 4309829.286792, 0.933883, 243.690231
69.000000, 702689.601264, 4309980.478845, 69.879304, 702504.866312, 4309825.467814, 0.879304, 241.154354
69.000000, 702972.197654, 4309964.241814, 69.273338, 702927.983280, 4309927.141549, 0.273338, 57.717766
69.000000, 702901.876512, 4309898.138599, 69.282875, 702856.531457, 4309860.089581, 0.282875, 59.193765
70.000000, 702835.402404, 4309953.450404, 70.403984, 702752.072260, 4309883.528112, 0.403984, 108.779777
70.000000, 702896.984887, 4309952.514789, 70.260894, 702846.835414, 4309910.434385, 0.260894, 65.465488
70.000000, 702898.604010, 4309937.121666, 70.420784, 702820.044708, 4309871.202584, 0.420784, 102.551885
70.000000, 702927.867269, 4309926.127658, 70.282875, 702882.081684, 4309887.708990, 0.282875, 59.768837
71.000000, 702856.171925, 4309966.562012, 71.439193, 702777.871730, 4309900.860347, 0.439193, 102.213645
71.000000, 702962.878309, 4309968.206141, 71.466259, 702858.175393, 4309880.349964, 0.466259, 136.679949
71.000000, 702898.785377, 4309949.917433, 71.797088, 702744.436406, 4309820.403269, 0.797088, 201.488272
71.000000, 702900.597257, 4309895.397292, 71.407981, 702809.541651, 4309818.992567, 0.407981, 118.864652
71.000000, 702865.424507, 4309894.859585, 71.789026, 702733.984874, 4309784.568638, 0.789026, 171.582254
71.000000, 702855.607618, 4309859.435476, 71.725041, 702725.967528, 4309750.654525, 0.725041, 169.233118
71.000000, 702846.033498, 4309911.060031, 71.426760, 702766.031845, 4309843.930674, 0.426760, 104.434741
72.000000, 702952.237314, 4309978.707177, 72.281497, 702897.042478, 4309932.393211, 0.281497, 72.051741
72.000000, 702994.554021, 4309959.926785, 72.900650, 702834.910841, 4309825.970252, 0.900650, 208.399371
72.000000, 703060.739372, 4309959.749611, 72.485894, 702980.736928, 4309892.619590, 0.485894, 104.435773
72.000000, 702900.560836, 4309898.439272, 72.746783, 702737.982394, 4309762.019761, 0.746783, 212.231083
72.000000, 702855.020621, 4309855.467319, 72.260894, 702805.828900, 4309814.190564, 0.260894, 64.215232
72.000000, 702977.449404, 4309922.676286, 72.445215, 702884.081227, 4309844.331083, 0.445215, 121.883499
72.000000, 702926.764354, 4309926.574243, 72.426760, 702833.643668, 4309848.436710, 0.426760, 121.560422
