launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
0.000000, 702650.875000, 4309960.750000, 0.596980, 702788.678740, 4309960.750000, 0.596980, 137.803740
1.000000, 702901.344250, 4309932.683642, 1.563891, 703038.485005, 4309932.683642, 0.563891, 137.140756
1.000000, 702650.887368, 4310022.237217, 1.349042, 702710.326527, 4310022.237217, 0.349042, 59.439159
1.000000, 702992.307220, 4309967.396380, 1.513066, 703112.985712, 4309967.396380, 0.513066, 120.678492
3.000000, 702856.121987, 4309971.913913, 3.333582, 702926.904658, 4309971.913913, 0.333582, 70.782670
4.000000, 702653.752177, 4309873.886126, 4.333582, 702738.838034, 4309873.886126, 0.333582, 85.085857
4.000000, 702653.361240, 4309893.115918, 4.364115, 702735.831158, 4309893.115918, 0.364115, 82.469918
4.000000, 703038.179592, 4309933.811541, 4.314875, 703099.123934, 4309933.811541, 0.314875, 60.944342
6.000000, 702655.599891, 4309854.388205, 6.333582, 702740.685749, 4309854.388205, 0.333582, 85.085857
6.000000, 703039.903261, 4309933.893554, 6.549034, 703206.325037, 4309933.893554, 0.549034, 166.421776
6.000000, 703114.823746, 4309966.711517, 6.333582, 703219.811370, 4309966.711517, 0.333582, 104.987623
6.000000, 702926.935707, 4309970.707708, 6.528192, 703052.416486, 4309970.707708, 0.528192, 125.480780
7.000000, 702905.647059, 4309926.648764, 7.333582, 702976.235601, 4309926.648764, 0.333582, 70.588542
7.000000, 702658.358449, 4309954.698520, 7.596980, 702796.162189, 4309954.698520, 0.596980, 137.803740
7.000000, 703100.026022, 4309932.882922, 7.562765, 703290.200156, 4309932.882922, 0.562765, 190.174134
7.000000, 703053.294320, 4309971.205422, 7.344017, 703132.707035, 4309971.205422, 0.344017, 79.412715
9.000000, 702657.828777, 4310018.887696, 9.632503, 702825.876312, 4310018.887696, 0.632503, 168.047535
10.000000, 702658.343682, 4309989.511224, 10.618737, 702821.855349, 4309989.511224, 0.618737, 163.511667
11.000000, 702659.274973, 4309977.253759, 11.618737, 702823.091131, 4309977.253759, 0.618737, 163.816157
12.000000, 702827.457592, 4309935.442749, 12.634245, 702981.725845, 4309935.442749, 0.634245, 154.268253
12.000000, 702740.144438, 4309871.616792, 12.667610, 702914.518630, 4309871.616792, 0.667610, 174.374193
12.000000, 702823.235609, 4309978.246706, 12.369140, 702906.586406, 4309978.246706, 0.369140, 83.350797
13.000000, 702664.467925, 4309958.064155, 13.653958, 702832.371080, 4309958.064155, 0.653958, 167.903154
13.000000, 702827.289822, 4310019.411910, 13.543876, 702983.930395, 4310019.411910, 0.543876, 156.640573
13.000000, 702981.452848, 4309936.407609, 13.485615, 703085.146074, 4309936.407609, 0.485615, 103.693226
15.000000, 702837.186552, 4309899.217818, 15.333582, 702924.923051, 4309899.217818, 0.333582, 87.736500
15.000000, 702898.545213, 4309923.424578, 15.557893, 703054.602894, 4309923.424578, 0.557893, 156.057680
15.000000, 702906.479029, 4309977.059150, 15.534929, 703042.834753, 4309977.059150, 0.534929, 136.355724
16.000000, 702825.989345, 4309903.905020, 16.333582, 702913.283144, 4309903.905020, 0.333582, 87.293799
16.000000, 702917.210773, 4309935.165424, 16.543519, 703075.732224, 4309935.165424, 0.543519, 158.521451
16.000000, 702985.016132, 4310018.773873, 16.292411, 703022.982827, 4310018.773873, 0.292411, 37.966695
17.000000, 702973.054308, 4309897.149002, 17.333582, 703056.312383, 4309897.149002, 0.333582, 83.258075
17.000000, 702913.122297, 4309940.169729, 17.365567, 702994.592314, 4309940.169729, 0.365567, 81.470017
17.000000, 702852.597742, 4309959.628696, 17.636482, 703020.628167, 4309959.628696, 0.636482, 168.030425
17.000000, 702913.153268, 4309902.903334, 17.557963, 703068.253514, 4309902.903334, 0.557963, 155.100246
18.000000, 703123.090810, 4309967.921517, 18.542165, 703261.517178, 4309967.921517, 0.542165, 138.426368
18.000000, 703105.412677, 4309936.923896, 18.301948, 703164.392242, 4309936.923896, 0.301948, 58.979565
18.000000, 703054.166317, 4309975.023729, 18.559334, 703238.982215, 4309975.023729, 0.559334, 184.815898
18.000000, 703085.858390, 4309934.937712, 18.534698, 703255.158818, 4309934.937712, 0.534698, 169.300428
18.000000, 703056.133442, 4309898.143985, 18.333582, 703142.553953, 4309898.143985, 0.333582, 86.420511
19.000000, 703011.482007, 4309968.090876, 19.319644, 703080.988258, 4309968.090876, 0.319644, 69.506250
19.000000, 702746.754731, 4309854.937561, 19.680919, 702943.440221, 4309854.937561, 0.680919, 196.685490
19.000000, 702833.059507, 4309959.829782, 19.333582, 702920.036715, 4309959.829782, 0.333582, 86.977208
19.000000, 702982.743816, 4310020.446147, 19.499696, 703072.424893, 4310020.446147, 0.499696, 89.681077
19.000000, 702994.811237, 4309941.237924, 19.295802, 703054.917487, 4309941.237924, 0.295802, 60.106250
19.000000, 703143.321226, 4309897.477537, 19.530112, 703280.591884, 4309897.477537, 0.530112, 137.270658
20.000000, 702830.535805, 4309880.310526, 20.333582, 702917.829604, 4309880.310526, 0.333582, 87.293799
20.000000, 702983.734860, 4309905.100734, 20.324412, 703068.208984, 4309905.100734, 0.324412, 84.474124
20.000000, 703021.884275, 4309959.723033, 20.322583, 703080.977863, 4309959.723033, 0.322583, 59.093588
20.000000, 703055.896190, 4309941.550339, 20.338993, 703127.332968, 4309941.550339, 0.338993, 71.436778
21.000000, 702852.311480, 4309957.748051, 21.355518, 702933.525769, 4309957.748051, 0.355518, 81.214289
