launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
0.000000, 702830.000000, 4309961.000000, 0.333582, 702904.818239, 4309954.454252, 0.333582, 75.104033
2.000000, 703264.263586, 4309975.871454, 2.627005, 703412.152162, 4309962.932880, 0.627005, 148.453487
2.000000, 703060.845552, 4309971.908025, 2.547675, 703177.528954, 4309961.699550, 0.547675, 117.129114
3.000000, 703087.506233, 4309896.101510, 3.333582, 703163.429170, 4309889.459114, 0.333582, 76.212950
3.000000, 702781.929383, 4309879.438182, 3.333582, 702842.660306, 4309874.124915, 0.333582, 60.962905
3.000000, 702667.369865, 4309848.435407, 3.684837, 702814.718782, 4309835.544047, 0.684837, 147.911766
4.000000, 702865.575901, 4309867.045898, 4.325789, 702940.743327, 4309860.469600, 0.325789, 75.454553
5.000000, 702978.697589, 4309862.963225, 5.562135, 703097.794121, 4309852.543628, 0.562135, 119.551462
5.000000, 702970.407623, 4309894.372216, 5.321042, 703029.110390, 4309889.236390, 0.321042, 58.927001
6.000000, 703097.112087, 4309899.127310, 6.297180, 703149.530012, 4309894.541336, 0.297180, 52.618153
8.000000, 703253.896719, 4309926.426374, 8.447763, 703338.886464, 4309918.990735, 0.447763, 85.314392
8.000000, 702661.950289, 4309845.444366, 8.643883, 702793.255418, 4309833.956656, 0.643883, 131.806693
8.000000, 702668.603013, 4309845.984296, 8.380662, 702740.645831, 4309839.681366, 0.380662, 72.318010
9.000000, 703098.065835, 4309851.200567, 9.503640, 703189.469247, 4309843.203805, 0.503640, 91.752558
9.000000, 703030.579436, 4309889.664861, 9.525983, 703147.582740, 4309879.428398, 0.525983, 117.450238
10.000000, 703090.226074, 4309892.420946, 10.562135, 703241.914692, 4309879.149912, 0.562135, 152.268043
10.000000, 703148.216374, 4309880.210657, 10.325789, 703222.304162, 4309873.728815, 0.325789, 74.370791
11.000000, 703057.605497, 4309899.470328, 11.554905, 703203.751879, 4309886.684176, 0.554905, 146.704637
11.000000, 703274.874100, 4309896.678267, 11.511897, 703365.297520, 4309888.767243, 0.511897, 90.768822
12.000000, 703223.343140, 4309874.124321, 12.317814, 703275.477085, 4309869.563192, 0.317814, 52.333087
13.000000, 703365.950458, 4309887.911608, 13.456889, 703486.827012, 4309877.336280, 0.456889, 121.338283
14.000000, 702763.882125, 4309854.539689, 14.694934, 702925.997391, 4309840.356441, 0.694934, 162.734519
14.000000, 703223.752128, 4309874.211957, 14.538698, 703340.449553, 4309864.002255, 0.538698, 117.143191
14.000000, 703485.862697, 4309877.051238, 14.356839, 703574.917203, 4309869.259979, 0.356839, 89.394680
15.000000, 703106.066267, 4309896.854073, 15.306716, 703172.265922, 4309891.062354, 0.306716, 66.452527
15.000000, 703272.901463, 4309896.445877, 15.879304, 703523.256739, 4309874.542629, 0.879304, 251.311592
15.000000, 703486.077046, 4309878.064927, 15.808263, 703654.088729, 4309863.365810, 0.808263, 168.653460
16.000000, 702773.913835, 4309853.662569, 16.321021, 702823.942679, 4309849.285612, 0.321021, 50.219946
16.000000, 703099.949803, 4310022.512721, 16.533214, 703230.469076, 4310011.093765, 0.533214, 131.017835
16.000000, 703099.244313, 4309849.010637, 16.310107, 703150.549373, 4309844.522026, 0.310107, 51.501038
16.000000, 703101.966922, 4309854.370780, 16.503640, 703222.340842, 4309843.839427, 0.503640, 120.833728
16.000000, 703098.569062, 4309855.887952, 16.518753, 703211.846951, 4309845.977421, 0.518753, 113.710592
16.000000, 703341.543048, 4309863.974549, 16.774223, 703547.056331, 4309845.994467, 0.774223, 206.298310
18.000000, 703339.886405, 4309862.863127, 18.774223, 703545.428842, 4309844.880494, 0.774223, 206.327576
19.000000, 703129.519910, 4309903.836391, 19.321021, 703203.800200, 4309897.337707, 0.321021, 74.564029
19.000000, 702825.070505, 4309849.730778, 19.359091, 702895.945475, 4309843.530022, 0.359091, 71.145701
19.000000, 703223.530603, 4309843.473335, 19.324412, 703297.420516, 4309837.008805, 0.324412, 74.172160
