launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
62.000000, 702814.680967, 4309967.450729, 62.310107, 702768.344234, 4309928.569593, 0.310107, 60.488309
63.000000, 702814.235977, 4309967.044893, 63.817569, 702656.675792, 4309834.836200, 0.817569, 205.680214
67.000000, 702833.365745, 4309962.446684, 67.273338, 702789.028574, 4309925.243379, 0.273338, 57.878067
68.000000, 702835.684992, 4309963.005084, 68.403984, 702752.073001, 4309892.846293, 0.403984, 109.147703
69.000000, 702788.706594, 4309924.162432, 69.286266, 702745.167555, 4309887.628841, 0.286266, 56.836179
70.000000, 702810.082567, 4309963.270793, 70.420176, 702740.145920, 4309904.586979, 0.420176, 91.295809
