launchTime, launchX, launchY, landTime, landX, landY, FlightTime, Distance
0.000000, 702983.000000, 4309938.000000, 0.485615, 703086.693226, 4309938.000000, 0.485615, 103.693226
0.000000, 702990.500000, 4309960.000000, 0.484617, 703093.421401, 4309960.000000, 0.484617, 102.921401
0.000000, 702688.000000, 4309931.750000, 0.708401, 702872.915329, 4309931.750000, 0.708401, 184.915329
3.000000, 703066.909600, 4309896.634807, 3.333582, 703153.924080, 4309896.634807, 0.333582, 87.014480
4.000000, 703154.768494, 4309896.065923, 4.530112, 703292.579906, 4309896.065923, 0.530112, 137.811412
5.000000, 703123.927966, 4309958.048178, 5.301948, 703183.097020, 4309958.048178, 0.301948, 59.169054
6.000000, 702692.986737, 4310021.685866, 6.728555, 702883.729710, 4310021.685866, 0.728555, 190.742973
6.000000, 703270.775144, 4309967.622401, 6.382285, 703381.646952, 4309967.622401, 0.382285, 110.871809
7.000000, 703252.442383, 4309886.624756, 7.321021, 703311.872073, 4309886.624756, 0.321021, 59.429690
7.000000, 702850.173378, 4309855.953545, 7.581299, 702992.746497, 4309855.953545, 0.581299, 142.573119
7.000000, 702903.297666, 4309980.252721, 7.321021, 702973.730574, 4309980.252721, 0.321021, 70.432908
8.000000, 703067.675771, 4309885.188267, 8.333582, 703154.690251, 4309885.188267, 0.333582, 87.014480
9.000000, 702920.223678, 4309840.632130, 9.540517, 703074.955376, 4309840.632130, 0.540517, 154.731697
9.000000, 702993.466262, 4309855.131107, 9.354066, 703076.983405, 4309855.131107, 0.354066, 83.517142
10.000000, 702879.401185, 4309873.616985, 10.333582, 702967.760843, 4309873.616985, 0.333582, 88.359659
10.000000, 702883.902675, 4309874.426097, 10.565424, 703021.132429, 4309874.426097, 0.565424, 137.229754
10.000000, 702696.533178, 4309923.781309, 10.390689, 702778.660120, 4309923.781309, 0.390689, 82.126942
10.000000, 703074.645655, 4309841.588079, 10.513422, 703192.088379, 4309841.588079, 0.513422, 117.442724
11.000000, 703082.464663, 4309891.041571, 11.338993, 703174.711760, 4309891.041571, 0.338993, 92.247098
11.000000, 703030.870826, 4309969.037540, 11.541794, 703179.560831, 4309969.037540, 0.541794, 148.690005
11.000000, 702921.047299, 4309839.411047, 11.319644, 703005.583894, 4309839.411047, 0.319644, 84.536595
